,wheatfield,ranch,forest,mine,appleorchard,bakery,conveniencestore,cheesefactory,furniturefactory,fruitandveggiemarket,cafe,familyrestaurant,stadium,tvstation,businesscenter,trainstation,shoppingmall,amusementpark,radiotower,gold
3165,2,2,1,3,2,2,0,0,3,3,2,0,1,1,1,1,1,1,1,26
3166,3,2,1,0,1,2,1,1,2,2,1,2,1,1,0,1,1,1,1,6
3167,4,1,2,0,1,3,0,1,1,1,3,1,1,1,1,1,1,1,1,45
3168,3,2,4,2,1,3,1,1,2,0,0,0,1,0,1,1,1,1,1,3
3169,3,1,3,2,0,1,2,3,2,1,1,0,1,1,1,1,1,1,1,6
3170,2,0,0,1,1,4,3,0,2,2,3,2,1,1,1,1,1,1,1,63
3171,2,1,1,1,2,2,1,2,1,3,2,2,1,1,1,1,1,1,1,13
3172,5,1,2,3,0,2,0,2,1,1,3,0,1,1,0,1,1,1,1,9
3173,2,2,0,2,1,3,1,1,3,2,2,0,1,1,1,1,1,1,1,12
3174,4,1,3,2,2,3,2,0,1,0,2,1,1,1,1,1,1,1,1,16
3175,3,1,3,1,1,1,0,2,3,2,2,0,1,1,1,1,1,1,1,2
3176,4,0,0,2,1,3,1,3,1,2,1,0,1,1,1,1,1,1,1,8
3177,4,1,1,2,2,1,2,0,0,0,1,3,1,1,0,1,1,1,1,13
3178,3,3,2,3,1,1,2,0,3,0,0,2,1,1,1,1,1,1,1,36
3179,3,0,2,1,3,4,0,1,1,1,0,2,1,1,1,1,1,1,1,35
3180,3,1,0,1,2,2,1,3,2,2,1,1,1,1,1,1,1,1,1,3
3181,3,0,1,0,3,2,2,1,0,2,3,3,1,1,0,1,1,1,1,4
3182,3,1,1,2,1,3,2,1,1,0,2,1,1,1,1,1,1,1,1,13
3183,2,2,2,2,2,3,2,0,2,1,1,1,1,1,1,1,1,1,1,7
3184,2,3,1,2,1,4,0,2,2,1,1,2,1,0,0,1,1,1,1,9
3185,2,3,2,2,1,3,0,3,1,1,1,5,1,1,1,1,1,1,1,80
3186,3,1,2,1,1,3,1,3,0,2,2,1,1,1,0,1,1,1,1,0
3187,3,1,2,1,2,4,1,2,1,2,2,1,1,1,1,1,1,1,1,1
3188,3,1,2,1,1,2,1,2,2,0,3,1,1,1,1,1,1,1,1,4
3189,3,2,1,4,0,2,0,2,2,0,1,3,1,1,1,1,1,1,1,12
3190,2,2,2,2,2,3,1,1,2,2,0,0,1,1,1,1,1,1,1,51
3191,3,3,3,0,2,2,0,3,0,2,1,0,1,1,1,1,1,1,1,7
3192,2,0,3,0,1,4,1,0,1,5,1,2,1,1,0,1,1,1,1,0
3193,2,2,2,2,3,3,0,2,2,0,2,0,1,1,1,1,1,1,1,45
3194,3,2,2,1,3,3,0,1,2,1,1,0,1,0,1,1,1,1,1,2
3195,2,1,1,4,2,2,2,3,2,1,0,0,1,1,1,1,1,1,1,8
3196,3,1,2,3,3,1,1,1,1,2,1,0,1,1,1,1,1,1,1,70
3197,2,2,1,3,1,3,1,2,0,0,1,4,1,1,1,1,1,1,1,60
3198,4,3,0,1,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,2
3199,1,1,1,1,1,4,2,4,2,2,1,2,1,1,1,1,1,1,1,26
3200,2,1,3,2,3,2,0,1,1,1,1,2,1,0,1,1,1,1,1,14
3201,4,0,2,0,1,3,2,3,0,0,1,2,0,1,1,1,1,1,1,0
3202,2,0,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,11
3203,3,2,2,2,3,3,0,0,1,1,0,2,1,1,0,1,1,1,1,18
3204,4,1,1,3,1,2,3,2,2,0,1,2,0,1,1,1,1,1,1,73
3205,4,0,0,3,2,2,3,0,1,3,0,0,1,1,1,1,1,1,1,14
3206,2,2,3,1,2,2,2,1,2,0,1,2,1,1,1,1,1,1,1,4
3207,1,3,2,1,3,2,1,1,1,0,2,3,1,1,1,1,1,1,1,60
3208,6,1,0,0,1,4,0,2,0,0,2,2,1,1,1,1,1,1,1,16
3209,1,2,2,2,0,3,0,2,2,1,3,2,1,1,1,1,1,1,1,42
3210,2,0,3,1,0,3,1,1,0,1,2,4,1,1,1,1,1,1,1,28
3211,2,1,2,0,2,2,3,0,0,1,3,3,1,1,0,1,1,1,1,2
3212,2,1,0,2,1,3,3,0,2,2,1,1,1,1,1,1,1,1,1,19
3213,3,1,1,3,0,4,2,3,2,1,0,0,1,1,1,1,1,1,1,18
3214,4,2,2,0,2,1,0,0,3,0,2,3,1,1,1,1,1,1,1,3
3215,3,2,3,0,0,2,2,3,1,1,3,0,1,0,1,1,1,1,1,13
3216,1,2,0,1,0,3,4,1,1,2,2,1,1,1,1,1,1,1,1,11
3217,3,0,2,3,1,2,1,2,2,4,0,0,1,1,1,1,1,1,1,19
3218,3,0,0,1,0,2,2,2,3,1,2,5,1,1,1,1,1,1,1,3
3219,2,4,0,3,1,1,5,4,0,1,0,1,1,1,1,1,1,1,1,2
3220,3,3,1,3,1,2,1,2,2,0,1,0,1,1,1,1,1,1,1,29
3221,3,2,2,0,0,3,2,1,1,1,0,4,1,1,1,1,1,1,1,23
3222,2,1,3,2,1,2,0,0,2,2,2,0,0,1,1,1,1,1,1,7
3223,2,2,1,3,1,3,2,0,2,3,1,0,1,1,1,1,1,1,1,15
3224,2,1,3,2,2,1,3,1,2,1,2,0,1,1,1,1,1,1,1,16
3225,3,2,3,2,0,3,1,2,0,3,1,1,1,1,0,1,1,1,1,10
3226,2,2,2,3,0,4,2,0,1,0,0,0,1,1,1,1,1,1,1,10
3227,3,2,2,3,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,5
3228,1,1,4,1,3,2,4,0,1,1,0,1,1,0,1,1,1,1,1,59
3229,3,1,0,2,3,2,0,1,4,1,1,1,1,0,1,1,1,1,1,16
3230,3,0,3,1,0,4,1,0,1,2,2,4,1,1,1,1,1,1,1,22
3231,3,0,1,3,2,2,2,1,1,3,1,0,1,0,1,1,1,1,1,6
3232,2,0,0,0,3,3,1,0,3,1,1,5,1,1,1,1,1,1,1,15
3233,3,2,2,2,1,2,1,1,0,1,2,2,1,1,1,1,1,1,1,10
3234,3,3,1,0,2,3,0,3,1,2,0,0,1,1,1,1,1,1,1,6
3235,2,2,1,1,2,3,2,0,1,2,1,2,0,0,1,1,1,1,1,3
3236,1,0,3,1,1,2,4,1,0,2,3,1,1,1,1,1,1,1,1,12
3237,2,1,3,2,1,2,1,1,2,3,3,0,1,1,1,1,1,1,1,42
3238,1,2,0,0,3,4,2,0,4,0,1,2,1,0,0,1,1,1,1,3
3239,2,0,0,3,2,3,2,0,1,1,4,3,1,0,1,1,1,1,1,85
3240,4,1,0,4,1,3,2,1,1,1,1,2,1,1,1,1,1,1,1,21
3241,3,1,1,1,2,3,2,1,1,0,1,3,1,1,1,1,1,1,1,16
3242,1,2,2,2,1,3,1,3,0,2,1,3,1,1,0,1,1,1,1,21
3243,3,3,1,4,1,3,3,0,2,1,0,1,1,1,1,1,1,1,1,69
3244,1,3,2,2,3,4,1,2,0,0,0,0,1,1,1,1,1,1,1,0
3245,3,4,1,1,3,1,1,3,1,2,0,0,1,1,1,1,1,1,1,16
3246,3,2,4,2,1,1,0,0,5,1,0,0,1,1,1,1,1,1,1,11
3247,1,1,0,1,3,2,3,3,1,0,2,5,1,1,1,1,1,1,1,11
3248,2,1,2,1,2,2,1,1,1,2,3,2,1,1,1,1,1,1,1,12
3249,2,2,0,1,2,3,1,2,2,0,2,2,1,1,0,1,1,1,1,5
3250,2,0,2,2,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,13
3251,2,1,0,0,3,2,1,0,2,2,1,3,1,1,1,1,1,1,1,2
3252,2,3,2,3,1,2,2,0,1,2,2,1,1,1,1,1,1,1,1,11
3253,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,9
3254,3,2,2,0,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,14
3255,3,2,3,0,1,1,1,2,2,1,3,0,0,0,1,1,1,1,1,3
3256,4,0,1,3,1,2,2,1,2,1,3,2,1,1,1,1,1,1,1,7
3257,2,1,0,1,3,4,2,1,2,1,1,3,1,0,0,1,1,1,1,7
3258,2,2,1,0,1,5,1,0,1,0,1,4,0,0,0,1,1,1,1,4
3259,3,1,0,2,3,4,5,0,0,0,0,1,1,1,1,1,1,1,1,1
3260,1,2,3,2,0,2,2,1,0,3,3,1,1,1,1,1,1,1,1,6
3261,5,2,1,2,1,2,2,2,0,1,1,2,1,1,1,1,1,1,1,0
3262,3,2,1,2,1,2,1,2,3,1,0,1,1,1,1,1,1,1,1,32
3263,2,2,3,1,0,2,2,0,0,0,1,4,1,1,1,1,1,1,1,9
3264,2,2,2,2,0,3,3,1,3,0,0,1,1,1,1,1,1,1,1,5
3265,2,2,3,0,1,2,3,4,0,1,1,0,1,1,0,1,1,1,1,10
3266,2,3,2,3,0,2,1,2,3,2,0,0,1,1,1,1,1,1,1,17
3267,4,2,1,2,1,1,0,2,2,2,0,1,1,1,1,1,1,1,1,10
3268,1,2,2,4,1,4,0,1,0,1,0,2,1,1,1,1,1,1,1,83
3269,1,3,1,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,4
3270,3,1,1,1,3,2,0,2,1,2,1,3,1,1,1,1,1,1,1,21
3271,2,0,2,5,0,2,1,2,4,1,0,0,1,1,1,1,1,1,1,41
3272,2,3,1,3,3,3,2,1,1,1,1,0,1,1,1,1,1,1,1,8
3273,3,2,2,2,3,2,1,0,2,0,2,2,1,1,1,1,1,1,1,17
3274,4,1,3,0,1,3,2,0,0,2,2,0,1,1,0,1,1,1,1,3
3275,4,1,2,1,0,4,0,1,1,1,2,4,1,1,1,1,1,1,1,27
3276,5,1,3,2,0,3,0,0,1,1,1,3,1,1,1,1,1,1,1,3
3277,5,4,2,1,1,1,1,4,1,0,0,0,1,1,1,1,1,1,1,22
3278,4,4,2,2,0,2,2,0,0,0,2,1,1,1,1,1,1,1,1,59
3279,2,2,4,1,1,2,0,1,3,4,2,0,1,1,1,1,1,1,1,7
3280,2,3,2,3,1,2,1,1,0,3,2,2,1,0,1,1,1,1,1,27
3281,3,2,3,3,1,2,0,0,5,1,0,0,1,1,1,1,1,1,1,27
3282,1,3,1,1,1,2,2,0,0,3,3,0,1,1,0,1,1,1,1,18
3283,2,3,1,0,1,3,1,2,1,1,0,0,1,1,1,1,1,1,1,10
3284,1,2,1,3,1,2,1,0,1,3,3,1,1,1,1,1,1,1,1,16
3285,2,1,2,2,0,5,2,0,2,0,2,1,1,1,1,1,1,1,1,23
3286,3,2,1,1,2,2,1,3,0,1,2,2,1,1,1,1,1,1,1,12
3287,2,3,2,3,1,2,0,1,3,1,0,0,0,1,1,1,1,1,1,11
3288,3,2,4,3,0,1,2,0,2,0,1,0,0,0,0,1,1,1,1,55
3289,2,3,2,2,2,5,1,1,2,1,0,0,1,1,1,1,1,1,1,21
3290,2,0,3,0,2,3,1,3,2,2,1,1,1,1,1,1,1,1,1,5
3291,3,4,0,1,2,3,2,2,1,2,0,1,1,1,1,1,1,1,1,56
3292,2,1,2,1,0,1,3,2,1,1,1,2,1,1,1,1,1,1,1,33
3293,2,3,1,2,1,1,1,1,0,2,3,2,1,1,1,1,1,1,1,1
3294,3,0,3,2,1,3,2,3,0,1,1,2,1,1,0,1,1,1,1,61
3295,2,1,1,2,2,2,1,0,3,1,3,1,1,1,1,1,1,1,1,11
3296,2,1,5,0,2,1,0,0,1,0,2,0,1,1,0,1,1,1,1,33
3297,3,4,1,3,3,1,2,1,1,1,2,1,1,1,0,1,1,1,1,72
3298,1,1,3,1,3,5,1,1,2,0,0,2,1,1,1,1,1,1,1,43
3299,3,1,0,2,2,2,1,1,3,1,3,2,1,1,0,1,1,1,1,46
3300,3,2,0,1,5,4,1,3,0,0,1,2,1,1,1,1,1,1,1,78
3301,1,3,2,2,1,1,1,2,2,1,2,0,1,1,1,1,1,1,1,10
3302,2,1,1,5,0,3,2,1,3,2,0,0,1,1,1,1,1,1,1,23
3303,2,2,1,2,0,3,2,3,1,0,3,1,1,1,1,1,1,1,1,25
3304,3,1,3,3,2,3,0,2,1,1,2,0,1,1,1,1,1,1,1,15
3305,2,2,2,2,3,4,0,1,2,1,2,2,0,1,1,1,1,1,1,9
3306,5,2,1,0,2,4,2,1,1,0,0,1,1,1,1,1,1,1,1,6
3307,1,2,0,2,3,3,4,0,0,0,1,1,0,0,1,1,1,1,1,13
3308,3,1,3,3,2,1,1,2,2,0,1,1,1,1,1,1,1,1,1,48
3309,2,3,1,1,3,2,1,1,2,3,0,0,1,1,1,1,1,1,1,25
3310,2,3,1,3,2,4,3,2,0,0,0,0,1,1,1,1,1,1,1,17
3311,3,1,3,0,0,1,2,1,0,2,1,2,1,0,0,1,1,1,1,4
3312,3,1,2,1,3,2,1,0,1,2,1,1,1,1,1,1,1,1,1,5
3313,2,1,2,0,0,2,3,3,2,1,2,1,1,1,1,1,1,1,1,21
3314,3,2,4,0,2,2,0,2,4,0,0,1,1,1,1,1,1,1,1,29
3315,2,2,1,3,3,1,2,2,1,0,1,2,1,1,1,1,1,1,1,13
3316,3,3,3,1,2,2,0,2,0,1,0,2,1,1,1,1,1,1,1,9
3317,3,1,3,1,3,4,0,1,0,1,0,3,1,1,1,1,1,1,1,104
3318,3,2,1,4,0,2,2,2,1,1,0,1,1,0,1,1,1,1,1,14
3319,2,2,2,3,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,31
3320,2,4,1,0,2,1,1,3,1,2,2,1,1,1,1,1,1,1,1,0
3321,4,2,2,0,1,2,0,1,2,2,3,3,1,1,1,1,1,1,1,4
3322,3,2,1,2,1,3,2,1,0,0,2,2,1,1,1,1,1,1,1,27
3323,4,2,1,0,3,1,1,3,2,1,1,2,1,1,0,1,1,1,1,3
3324,2,3,1,0,1,3,2,1,0,2,0,3,1,1,1,1,1,1,1,13
3325,3,1,0,2,2,1,2,2,1,1,2,0,1,1,1,1,1,1,1,30
3326,2,1,3,1,2,2,2,2,2,1,0,2,1,1,1,1,1,1,1,21
3327,2,2,0,3,1,2,3,1,1,1,1,0,1,1,1,1,1,1,1,25
3328,2,1,3,0,2,2,1,1,0,0,4,1,1,0,0,1,1,1,1,15
3329,3,2,0,3,0,1,3,1,0,1,2,1,1,1,0,1,1,1,1,51
3330,2,3,2,2,1,2,0,2,1,3,0,1,1,1,1,1,1,1,1,5
3331,2,1,3,0,1,1,1,1,3,3,1,0,1,1,1,1,1,1,1,11
3332,4,1,3,0,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,2
3333,1,1,4,1,0,1,2,2,2,2,2,1,1,1,1,1,1,1,1,30
3334,2,0,0,1,2,2,3,0,2,1,2,2,1,0,0,1,1,1,1,6
3335,3,0,4,2,2,2,1,1,2,1,3,1,1,0,1,1,1,1,1,8
3336,3,4,2,1,3,1,1,2,0,0,0,3,1,1,1,1,1,1,1,45
3337,2,3,4,1,0,1,0,2,2,0,3,1,1,1,1,1,1,1,1,35
3338,3,2,2,4,0,1,1,2,3,0,0,0,1,1,1,1,1,1,1,12
3339,2,1,2,2,3,3,1,0,0,2,1,4,1,1,1,1,1,1,1,53
3340,2,1,1,1,1,3,3,0,0,3,2,3,1,1,1,1,1,1,1,14
3341,3,2,4,0,1,2,0,0,1,2,3,1,1,1,1,1,1,1,1,26
3342,3,0,1,3,0,2,2,2,1,2,0,3,1,1,1,1,1,1,1,15
3343,2,1,0,0,1,3,3,1,1,0,2,1,1,0,0,1,1,1,1,11
3344,2,2,1,2,1,3,2,0,0,2,2,1,1,1,1,1,1,1,1,2
3345,4,3,0,1,3,2,1,4,1,0,1,1,1,1,1,1,1,1,1,17
3346,3,0,2,2,1,2,2,0,1,2,2,1,1,1,0,1,1,1,1,0
3347,4,1,2,3,1,3,2,1,2,2,1,2,1,1,1,1,1,1,1,25
3348,1,2,0,3,3,3,1,0,1,1,2,0,1,1,1,1,1,1,1,22
3349,2,1,2,1,1,2,1,1,1,0,2,6,1,1,1,1,1,1,1,26
3350,3,0,3,2,1,2,2,1,3,0,1,0,1,1,1,1,1,1,1,16
3351,2,1,2,2,2,3,2,0,1,0,1,1,1,1,1,1,1,1,1,17
3352,3,3,3,0,0,2,2,0,0,2,3,2,1,1,0,1,1,1,1,26
3353,4,2,1,1,4,4,1,1,0,2,1,0,1,1,0,1,1,1,1,22
3354,3,0,3,3,0,2,1,2,4,1,1,0,1,1,1,1,1,1,1,12
3355,2,0,4,3,1,1,1,1,4,1,0,0,1,1,1,1,1,1,1,1
3356,2,3,1,0,1,3,1,0,3,1,2,1,1,0,0,1,1,1,1,7
3357,2,2,1,1,2,3,3,1,0,3,2,0,1,0,1,1,1,1,1,1
3358,1,0,3,0,1,4,2,1,1,2,1,2,1,1,0,1,1,1,1,27
3359,3,0,2,3,2,4,1,1,0,1,0,0,1,0,1,1,1,1,1,12
3360,3,2,3,1,3,2,2,2,2,2,0,0,1,1,0,1,1,1,1,10
3361,3,1,2,2,1,1,2,1,2,0,0,1,0,0,1,1,1,1,1,8
3362,4,0,2,1,2,3,3,1,1,2,1,0,1,1,1,1,1,1,1,8
3363,3,2,3,2,3,1,3,1,2,0,0,1,1,1,1,1,1,1,1,43
3364,3,3,1,4,2,1,4,0,2,0,0,0,1,1,1,1,1,1,1,24
3365,2,2,1,2,1,3,0,0,1,2,1,4,1,1,0,1,1,1,1,14
3366,3,2,2,3,2,2,1,0,0,1,1,1,0,1,0,1,1,1,1,32
3367,3,2,0,3,0,1,3,2,2,1,1,2,1,1,1,1,1,1,1,42
3368,4,0,3,1,2,1,1,0,0,1,2,2,1,1,0,1,1,1,1,23
3369,3,0,1,1,4,3,2,2,0,1,2,0,1,1,0,1,1,1,1,1
3370,3,2,0,4,2,5,1,1,1,1,0,0,1,1,1,1,1,1,1,5
3371,2,0,2,1,1,1,3,2,1,1,4,0,1,1,1,1,1,1,1,4
3372,1,3,1,1,1,2,2,2,0,1,2,1,1,1,1,1,1,1,1,4
3373,3,1,3,2,1,3,2,0,2,0,1,2,1,1,1,1,1,1,1,43
3374,2,2,0,3,2,1,3,1,2,2,0,0,1,1,1,1,1,1,1,13
3375,2,1,2,1,2,2,3,2,1,3,0,0,1,1,1,1,1,1,1,5
3376,4,1,0,3,2,2,0,1,2,1,0,2,1,1,1,1,1,1,1,30
3377,4,0,1,2,2,3,0,1,0,1,2,2,1,1,1,1,1,1,1,28
3378,3,1,1,3,2,3,1,2,2,0,1,1,1,1,1,1,1,1,1,64
3379,4,1,1,1,2,3,1,1,1,1,0,2,1,1,0,1,1,1,1,4
3380,2,2,0,4,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,8
3381,4,0,2,3,1,2,1,2,3,0,0,0,1,1,1,1,1,1,1,12
3382,2,0,2,3,2,3,1,1,2,1,2,0,1,0,1,1,1,1,1,3
3383,4,4,2,1,1,1,3,4,0,0,0,0,1,1,1,1,1,1,1,0
3384,1,3,1,1,2,4,1,3,1,1,2,1,1,1,1,1,1,1,1,3
3385,3,2,1,0,2,3,1,0,2,1,3,1,0,0,1,1,1,1,1,11
3386,3,1,1,2,2,3,2,3,0,1,2,0,1,0,1,1,1,1,1,5
3387,2,2,2,2,4,2,2,1,1,1,0,0,1,1,1,1,1,1,1,6
3388,2,1,2,2,0,1,3,3,1,0,2,2,1,1,0,1,1,1,1,4
3389,1,2,3,1,2,2,2,2,1,0,0,2,1,1,1,1,1,1,1,12
3390,2,2,2,0,3,2,2,0,0,3,1,1,1,1,1,1,1,1,1,3
3391,2,4,1,0,4,2,0,1,0,1,1,2,1,1,1,1,1,1,1,7
3392,3,3,1,1,2,3,0,3,0,1,1,0,1,0,1,1,1,1,1,12
3393,3,3,0,4,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,3
3394,1,3,1,0,0,2,2,4,0,0,1,5,1,1,1,1,1,1,1,12
3395,3,1,0,2,2,2,3,0,1,0,3,2,1,0,1,1,1,1,1,13
3396,2,1,1,1,0,2,2,0,3,1,3,2,1,0,1,1,1,1,1,12
3397,1,1,3,0,3,3,1,1,1,0,2,1,1,1,0,1,1,1,1,6
3398,4,1,1,5,0,3,3,1,1,0,0,0,1,1,1,1,1,1,1,67
3399,2,2,1,2,0,3,2,0,3,0,1,1,0,1,0,1,1,1,1,13
3400,2,1,1,3,0,2,2,1,1,1,3,1,1,1,1,1,1,1,1,17
3401,1,1,2,4,0,3,3,0,1,3,0,3,1,1,0,1,1,1,1,23
3402,3,1,2,2,2,1,0,2,1,1,1,1,1,0,1,1,1,1,1,48
3403,2,2,1,5,1,2,1,0,2,2,0,0,1,1,1,1,1,1,1,15
3404,2,3,2,0,3,3,2,2,1,2,0,1,1,0,0,1,1,1,1,9
3405,5,1,1,2,2,3,0,2,1,2,1,0,1,1,1,1,1,1,1,6
3406,3,2,2,0,2,3,2,1,1,1,3,3,1,1,0,1,1,1,1,14
3407,2,1,2,4,1,2,0,2,1,2,2,4,0,1,0,1,1,1,1,39
3408,2,0,1,2,0,1,1,0,0,2,4,3,1,1,1,1,1,1,1,0
3409,2,2,1,2,2,3,2,2,1,1,2,2,1,1,1,1,1,1,1,46
3410,4,0,0,0,3,3,1,1,1,0,2,2,1,1,1,1,1,1,1,17
3411,3,2,0,0,3,2,2,1,2,2,2,1,1,1,0,1,1,1,1,19
3412,3,1,1,2,1,2,3,0,0,2,1,2,1,1,1,1,1,1,1,9
3413,1,2,2,1,2,2,3,0,1,0,2,3,1,0,0,1,1,1,1,26
3414,2,2,2,1,1,2,2,1,1,1,2,2,1,1,0,1,1,1,1,31
3415,3,2,3,3,0,3,1,1,2,0,0,0,1,1,1,1,1,1,1,24
3416,2,2,2,2,1,2,1,3,0,2,3,0,0,1,1,1,1,1,1,1
3417,1,3,0,5,1,3,2,1,1,0,1,1,1,1,1,1,1,1,1,29
3418,4,1,2,0,1,3,1,3,2,3,0,3,1,1,1,1,1,1,1,15
3419,3,3,3,1,0,2,1,1,2,1,0,2,1,0,1,1,1,1,1,32
3420,2,0,3,3,2,2,2,0,1,0,4,1,1,1,0,1,1,1,1,2
3421,2,3,2,2,3,2,0,0,2,0,1,2,1,0,1,1,1,1,1,25
3422,4,1,3,3,2,1,0,2,2,0,2,1,1,1,1,1,1,1,1,58
3423,2,1,1,2,1,3,1,2,0,3,1,2,1,1,1,1,1,1,1,2
3424,3,2,1,2,1,2,2,1,0,1,0,1,1,1,1,1,1,1,1,9
3425,3,1,1,3,2,1,2,0,2,1,1,2,1,1,1,1,1,1,1,0
3426,2,3,0,0,2,2,2,3,3,0,0,4,1,1,0,1,1,1,1,7
3427,1,4,1,1,1,4,0,3,0,1,1,1,1,1,1,1,1,1,1,1
3428,4,2,4,2,2,2,1,1,3,0,1,1,1,1,1,1,1,1,1,28
3429,3,2,0,0,2,2,1,2,1,1,1,4,0,1,0,1,1,1,1,2
3430,2,1,2,0,1,4,2,2,1,2,1,3,1,1,1,1,1,1,1,0
3431,2,0,3,2,3,3,1,1,3,0,0,1,1,1,1,1,1,1,1,13
3432,3,2,3,0,0,2,1,0,0,2,1,3,1,1,1,1,1,1,1,20
3433,1,1,2,4,3,3,1,1,3,0,1,0,1,1,1,1,1,1,1,101
3434,3,2,2,1,0,2,1,2,0,2,2,4,1,1,0,1,1,1,1,0
3435,3,1,1,2,1,2,0,2,2,2,1,1,1,1,1,1,1,1,1,11
3436,3,0,3,1,3,2,1,0,1,1,2,2,1,1,1,1,1,1,1,13
3437,2,3,0,3,2,1,3,0,1,2,1,0,1,1,1,1,1,1,1,0
3438,3,1,2,3,2,3,2,1,2,1,0,0,1,1,1,1,1,1,1,6
3439,3,1,3,3,2,1,2,2,4,0,0,0,1,1,1,1,1,1,1,29
3440,1,3,2,1,2,3,3,0,1,0,1,2,1,1,1,1,1,1,1,5
3441,1,1,2,1,2,4,3,2,1,1,2,0,1,1,1,1,1,1,1,6
3442,2,3,2,3,0,2,1,0,1,2,0,2,0,1,1,1,1,1,1,20
3443,3,1,1,4,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,25
3444,3,2,1,1,2,2,2,2,0,1,0,2,0,0,1,1,1,1,1,0
3445,1,1,1,3,3,3,1,0,1,4,2,2,1,0,1,1,1,1,1,21
3446,2,2,2,5,0,3,1,0,3,0,1,1,1,1,1,1,1,1,1,40
3447,1,3,2,3,2,2,0,3,3,1,0,0,0,0,0,1,1,1,1,19
3448,2,2,4,1,3,3,0,1,2,0,1,1,1,1,1,1,1,1,1,74
3449,2,2,1,2,1,3,1,2,0,1,3,2,1,1,1,1,1,1,1,9
3450,3,0,2,1,3,4,1,1,1,2,1,2,1,1,1,1,1,1,1,35
3451,1,3,2,3,3,4,2,1,2,0,1,0,1,1,1,1,1,1,1,30
3452,2,1,2,5,1,2,1,1,4,0,0,0,1,1,1,1,1,1,1,5
3453,3,3,0,0,2,2,2,1,3,1,0,2,0,1,1,1,1,1,1,16
3454,2,1,2,3,2,3,3,0,1,0,2,1,1,1,0,1,1,1,1,28
3455,2,2,3,0,1,2,1,2,0,1,1,1,1,1,0,1,1,1,1,14
3456,2,1,1,5,1,3,3,0,3,1,0,0,1,1,1,1,1,1,1,30
3457,2,2,2,2,2,3,1,1,0,2,0,0,0,1,1,1,1,1,1,18
3458,2,2,1,2,2,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1
3459,2,1,1,3,2,3,2,2,1,0,1,2,1,1,1,1,1,1,1,20
3460,2,1,0,3,2,5,1,2,2,1,0,0,1,1,1,1,1,1,1,10
3461,1,3,0,1,1,3,1,1,2,1,1,4,1,1,1,1,1,1,1,54
3462,3,3,0,1,1,2,2,2,2,2,0,1,1,1,1,1,1,1,1,36
3463,2,1,1,3,1,2,1,1,2,1,3,1,1,1,1,1,1,1,1,5
3464,1,5,0,0,3,1,2,3,1,3,0,0,1,1,1,1,1,1,1,3
3465,2,4,1,1,1,4,0,3,1,2,0,0,1,1,1,1,1,1,1,24
3466,4,1,1,3,1,2,1,1,2,2,0,0,1,1,1,1,1,1,1,21
3467,3,2,1,3,2,2,4,3,1,1,0,1,1,1,1,1,1,1,1,11
3468,2,0,1,1,2,2,4,1,1,0,3,1,1,0,1,1,1,1,1,8
3469,2,1,1,1,2,3,3,1,1,2,1,3,1,1,1,1,1,1,1,2
3470,2,2,1,1,3,2,1,1,0,1,2,2,1,1,0,1,1,1,1,1
3471,3,2,1,1,2,1,2,1,0,0,3,2,1,1,1,1,1,1,1,12
3472,1,3,2,2,1,3,0,0,2,4,1,0,1,1,1,1,1,1,1,0
3473,2,2,1,2,3,1,1,1,0,0,3,0,1,1,1,1,1,1,1,11
3474,3,3,3,1,2,2,0,1,2,0,0,2,1,1,1,1,1,1,1,42
3475,2,0,2,2,3,4,1,2,2,1,2,0,1,1,1,1,1,1,1,26
3476,2,3,1,0,1,2,3,0,1,0,3,2,1,0,0,1,1,1,1,0
3477,2,1,1,2,2,3,1,2,1,0,2,2,1,1,1,1,1,1,1,0
3478,3,4,2,1,1,1,0,2,1,1,1,3,1,1,1,1,1,1,1,56
3479,3,2,3,2,2,2,3,2,1,1,2,0,1,1,1,1,1,1,1,22
3480,3,3,0,1,2,1,1,2,0,0,2,0,0,1,1,1,1,1,1,17
3481,3,2,2,0,1,2,1,4,3,1,2,0,0,1,0,1,1,1,1,6
3482,3,1,2,3,1,1,1,2,3,2,2,1,0,1,1,1,1,1,1,38
3483,2,1,2,2,1,3,0,1,2,1,3,2,1,0,1,1,1,1,1,40
3484,3,0,1,3,2,3,0,1,2,2,0,0,1,1,1,1,1,1,1,31
3485,2,1,1,0,3,4,1,0,2,2,0,0,1,1,1,1,1,1,1,7
3486,3,0,1,3,2,3,1,2,3,1,0,0,1,1,1,1,1,1,1,9
